"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/FirstPerson/Material/M_Postive/M_Yellow.M_Yellow","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Ceilings/P_White_ceiling/M_WhiteCeiling.M_WhiteCeiling","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos7.M_KitchenPos7","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Round_table1.M_Round_table1","0","3","3","1","1.745111","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Round_table.M_Round_table","0","3","3","1","2.212986","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Color_1_Inst2.M_Color_1_Inst2","0","3","3","1","1.650256","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Porcelain_1_Inst.M_Porcelain_1_Inst","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_light_Inst.M_light_Inst","0","3","3","1","1.716596","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Texture_2_Inst.M_Texture_2_Inst","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Texture_1_Inst.M_Texture_1_Inst","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Wood_2_Inst.M_Wood_2_Inst","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Wood_2_Inst_13.M_Wood_2_Inst_13","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Porcelain_2_Inst.M_Porcelain_2_Inst","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Metal_2_Inst.M_Metal_2_Inst","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Metal_2_Inst_9.M_Metal_2_Inst_9","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Metal_2_Inst_11.M_Metal_2_Inst_11","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Metal_5_Inst.M_Metal_5_Inst","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Metal_5_Inst_8.M_Metal_5_Inst_8","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/M_Metal_5_Inst_10.M_Metal_5_Inst_10","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/drain_surface.drain_surface","0","3","3","1","1.600432","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/sink_pipe_second_surface.sink_pipe_second_surface","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/pipe_surface.pipe_surface","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/sink_metal_surface.sink_metal_surface","0","3","3","1","1.646994","0","3"
"/Game/FirstPerson/Material/M_Postive/P_Dryer/M_P_Dryer.M_P_Dryer","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_fabric_frame.M_fabric_frame","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_wardrobe_cabinets.M_wardrobe_cabinets","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_wardrobe_seat.M_wardrobe_seat","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_wardrobe_plaster_tile.M_wardrobe_plaster_tile","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/HallwayWardrobe/M_FabricFrame.M_FabricFrame","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/HallwayWardrobe/M_WoodenFrame.M_WoodenFrame","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/HallwayWardrobe/M_Fronts.M_Fronts","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/HallwayWardrobe/M_Seat.M_Seat","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Rugs/CowRugPink/M_CowRugPink.M_CowRugPink","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Basement/Wall_Thick__1__Material_001_BaseColor_Mat.Wall_Thick__1__Material_001_BaseColor_Mat","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_Unit_light_emissive.M_Unit_light_emissive","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_Unit_Light1.M_Unit_Light1","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_Metal_s2.M_Metal_s2","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_wood_tile_001.M_wood_tile_001","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_Plaster_antrasit_001.M_Plaster_antrasit_001","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_Metal_s_001.M_Metal_s_001","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/TVCounter2/M_MetalHandle.M_MetalHandle","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/TVCounter2/M_Fronts.M_Fronts","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/TVCounter2/M_MetalIndent.M_MetalIndent","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/TVCounter2/M_MetalFrame.M_MetalFrame","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/TVCounter2/M_WoodenFront.M_WoodenFront","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_TV1.M_TV1","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Office_Chair.M_Office_Chair","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/M_Sofa.M_Sofa","0","3","3","1","1.718606","0","3"
"/Game/FirstPerson/Material/Negative_M/M_GrayMatte.M_GrayMatte","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/Floors/N_Red_Wood/M_RedWoodFloor.M_RedWoodFloor","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/M_Black.M_Black","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/M_Gray.M_Gray","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/PantoneStripes/M_PantoneStripes.M_PantoneStripes","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/N_Kitchen/M_KitchenPos4.M_KitchenPos4","0","6","6","1","2.221682","0","6"
"/Game/FirstPerson/Material/Negative_M/N_Kitchen/M_KitchenPos7.M_KitchenPos7","0","6","6","1","2.484157","0","6"
"/Game/FirstPerson/Material/Negative_M/M_BlackMatted.M_BlackMatted","0","6","6","1","1.649832","0","6"
"/Game/FirstPerson/Material/Negative_M/M_BlueMatted.M_BlueMatted","0","3","3","1","1.520943","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine1_red.M_magazine1_red","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/M_RedMatted.M_RedMatted","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/N_Kitchen/M_KitchenPos10.M_KitchenPos10","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/BasementFloor/M_BasementFloorNeg.M_BasementFloorNeg","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/Ceilings/N_Brown_ceiling/M_BrownCeiling.M_BrownCeiling","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/BasementWall/M_BasementWallNeg.M_BasementWallNeg","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/Floors/N_Brown_Wood/M_BrownWoodFloor.M_BrownWoodFloor","0","3","3","1","2.395742","0","3"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","41","46","6","30.378441","0","46"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","5","6","1","3.674206","0","6"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","6","7","1","3.624087","0","7"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","10","12","1","11.082351","0","12"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","3","3","1","0.988108","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/mi_metallic_paint_x1.mi_metallic_paint_x1","0","3","3","1","1.918691","0","3"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","6","6","1","4.492072","0","6"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","33","36","1","23.326675","0","36"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","33","36","1","0.000000","0","36"
"/Engine/VREditor/TransformGizmo/Main.Main","0","3","3","1","0.935809","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/sink_inner_surface.sink_inner_surface","0","3","3","1","2.017071","0","3"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","57","63","1","42.090389","0","63"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","6","1","5.245406","0","6"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","9","1","7.658042","0","9"
"/ControlRig/M_Manip.M_Manip","0","6","7","1","5.206106","0","7"
"/Game/FirstPerson/Meshes/TexturesMatrials/wood_stairs_rail.wood_stairs_rail","0","3","3","1","1.769186","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/wood_stairs_Base.wood_stairs_Base","0","3","3","1","0.000000","0","3"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","6","6","1","4.211222","0","6"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","6","1","4.050365","0","6"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","6","7","1","5.332069","0","7"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","1.564409","0","2"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","10","10","1","6.792779","0","10"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","57","63","1","44.882584","0","63"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","1.045990","0","5"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","110","128","6","159.005356","0","128"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","82","92","6","56.351524","0","92"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","28","28","2","254.344147","0","28"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","28","32","1","39.575645","0","32"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","28","32","1","40.243332","0","32"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","1.150815","0","5"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","102","100","6","138.758514","0","100"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","102","112","6","150.216110","0","112"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","25","25","1","10.540478","0","25"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","10","10","1","6.269280","0","10"
"Globals","49","7943","0","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","5","5","1","1.713608","0","5"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","5","5","1","1.706675","0","5"
"","49","64","0","1","0.000000","65","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","9","11","1","8.413816","0","11"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","4","4","1","3.041921","0","4"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","7","8","1","1.740589","0","8"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","16","18","1","6.721351","0","18"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","16","16","1","6.893804","0","16"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","7","7","1","2.007343","0","7"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","4","4","1","2.054245","0","4"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","14","16","1","7.071925","0","16"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","8","8","1","2.019288","0","8"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","35","38","1","14.857964","0","38"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","8","9","1","1.909739","0","9"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","75","75","1","0.000000","0","75"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","7","8","1","0.984967","0","8"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","14","16","1","9.447792","0","16"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","5","5","1","0.482347","0","5"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","8","8","1","3.627346","0","8"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","5","5","1","1.131072","0","5"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","5","5","1","0.000000","0","5"
"/Engine/VREditor/TransformGizmo/Main.Main","49","5","5","1","0.958652","0","5"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","65","71","1","30.603613","0","71"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","35","38","1","0.000000","0","38"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","11","11","1","14.555554","0","11"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","14","14","1","15.640827","0","14"
"/ControlRig/M_Manip.M_Manip","49","8","9","1","3.185312","0","9"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","44","50","2","18.128296","0","50"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","11","11","1","14.503531","0","11"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","10","10","1","4.869197","0","10"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","12","12","1","4.451015","0","12"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","8","9","1","4.457872","0","9"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","69","69","1","0.000000","0","69"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","4","4","1","0.864079","0","4"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","5","5","1","0.000000","0","5"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","57","62","6","32.134293","0","62"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","65","71","1","47.641315","0","71"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","88","88","1","0.000000","0","88"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","31","31","1","0.000000","0","31"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","18","20","1","3.793478","0","20"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","28","28","1","0.000000","0","28"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1232","1255","1","0.000000","0","1255"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","5","5","1","1.579057","0","5"
"/Game/MainMenu/Brightness_Gamma/M_H_BrightnessGamma.M_H_BrightnessGamma","49","12","12","1","0.000000","0","12"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","138","148","6","97.682343","0","126"
"/InterchangeAssets/gltf/M_Default.M_Default","49","350","382","12","285.946808","53","482"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","138","148","6","91.729996","0","148"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","63","63","1","22.168459","0","63"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","5","5","1","1.541035","0","5"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","12","12","1","3.988461","0","12"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","49","13","13","1","0.000000","0","13"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","49","25","27","1","0.000000","0","27"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","49","25","27","1","0.000000","0","27"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","49","13","13","1","0.000000","0","13"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","49","13","13","1","0.000000","0","13"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","36","40","1","25.921572","0","40"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","36","40","1","26.414907","0","40"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","146","164","6","97.545746","0","164"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","48","48","2","91.789200","0","48"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","176","186","6","212.140671","0","186"
"/Game/FirstPerson/Material/M_Postive/P_Whitepaper/M_P_Paper.M_P_Paper","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Rug2.M_Rug2","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/M_Sofa1.M_Sofa1","49","5","5","1","0.000000","0","5"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Fire1.M_Fire1","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Commode.M_Commode","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Commode.M_Classic_Commode","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Cupboard.M_Classic_Cupboard","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Cupboard1.M_Classic_Cupboard1","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Cupboard.M_Modern_Cupboard","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Cupboard_Metall.M_Cupboard_Metall","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/PinkStripes/M_PinkStripes.M_PinkStripes","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/LightBlueStripes/M_LightBlue.M_LightBlue","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/TVCounter3/M_Fronts.M_Fronts","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/TVCounter3/M_WoodenDrawers.M_WoodenDrawers","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Meshes/M_Plaster_antrasit_002.M_Plaster_antrasit_002","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Meshes/M_wood_tile_002.M_wood_tile_002","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bathtub.M_Bathtub","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_InnerFrame.M_InnerFrame","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_Fronts.M_Fronts","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_WoodenBackground.M_WoodenBackground","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_MetalGrid.M_MetalGrid","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Meshes/M_Metal_s.M_Metal_s","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Meshes/M_Plaster_antrasit.M_Plaster_antrasit","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Meshes/M_wood_tile.M_wood_tile","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Meshes/M_Marble.M_Marble","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/M_YellowMatted.M_YellowMatted","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/Walls/GreenStripes/M_GreenStripes.M_GreenStripes","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Rug3.M_Rug3","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/Rugs/WhiteAndYellow/M_RugWhiteAndYellow.M_RugWhiteAndYellow","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine_holder1.M_magazine_holder1","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos10.M_KitchenPos10","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bed_Lamp_Glowing_Part.M_Bed_Lamp_Glowing_Part","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bed_Lamp_3.M_Bed_Lamp_3","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/BathroomTileWhite/M_BathroomTileWhite.M_BathroomTileWhite","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/M_LightBlue.M_LightBlue","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/LPGenericPropsSet04/Materials/Generic/M_Generic.M_Generic","49","85","95","1","0.000000","0","95"
"/Game/ThridParty_Assets/LPGenericPropsSet04/Materials/Generic/M_GenericGlass.M_GenericGlass","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Mirror.M_Mirror","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Mirror1.M_Mirror1","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_house/Materials/M_wc_set.M_wc_set","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/M_Pink.M_Pink","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/M_Postive/BathroomTileWhite/Wall_Thick__1__Material_001_BaseColor_Mat.Wall_Thick__1__Material_001_BaseColor_Mat","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Metall.M_Metall","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/M_BrownMatte.M_BrownMatte","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine4_orange.M_magazine4_orange","49","5","5","1","0.000000","0","5"
"/Game/FirstPerson/Material/Negative_M/M_Brown.M_Brown","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/Ceilings/B_Gray_ceiling/M_GrayCeiling.M_GrayCeiling","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/BlackTileFloor/M_BlackTileFloor.M_BlackTileFloor","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_TV1.M_TV1","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/Bedroom_AccentWall/M_BathroomTileNeg.M_BathroomTileNeg","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/OfficeWall/M_OfficeWallNeg.M_OfficeWallNeg","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/N_Classic_chair/M_N_classicChair.M_N_classicChair","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_chair.M_Classic_chair","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Round_table2.M_Round_table2","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/PanelWallGray/M_PanelWallGray.M_PanelWallGray","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/M_Red.M_Red","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/M_Blue.M_Blue","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/BathroomTileBlack/M_BathroomTileNeg.M_BathroomTileNeg","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/WallKalkPantone/M_KalkPantoneNeg.M_KalkPantoneNeg","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/Rugs/BrownAndBlack/M_RugBrownAndBlack.M_RugBrownAndBlack","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/BlueStripes/M_BlueStripes.M_BlueStripes","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/BlackStripes/M_BlackStripes.M_BlackStripes","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Chrome2.M_Chrome2","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/Floors/N_Black_Wood/M_BlackWoodFloor.M_BlackWoodFloor","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Elegant_chair1.M_Elegant_chair1","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/N_washer/M_N_Washer.M_N_Washer","49","8","8","1","0.000000","0","8"
"/Game/FirstPerson/Material/Negative_M/N_Kitchen/M_KitchenPos6.M_KitchenPos6","49","8","8","1","0.000000","0","8"
