"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","49","0","13","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","49","0","13","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","63","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","5","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","49","0","13","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","49","0","27","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","49","0","27","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","0","186","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","0","48","2","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","40","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","40","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","148","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Default.M_Default","49","0","254","11","0.000000","0","84"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","0","164","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","0","148","6","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/WallTESt/M_WallTest.M_WallTest","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/M_Sofa.M_Sofa","49","0","5","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_MetalGrid.M_MetalGrid","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Cupboard.M_Modern_Cupboard","49","0","8","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/PiaWall/M_WALLPIATEST.M_WALLPIATEST","49","0","8","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Rug2.M_Rug2","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/M_Sofa1.M_Sofa1","49","0","5","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Commode.M_Commode","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Cupboard.M_Classic_Cupboard","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Commode.M_Classic_Commode","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Cupboard_Metall.M_Cupboard_Metall","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/PinkStripes/M_PinkStripes.M_PinkStripes","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/LightBlueStripes/M_LightBlue.M_LightBlue","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/TVCounter3/M_Fronts.M_Fronts","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/TVCounter3/M_WoodenDrawers.M_WoodenDrawers","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Meshes/M_Plaster_antrasit_002.M_Plaster_antrasit_002","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Meshes/M_wood_tile_002.M_wood_tile_002","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bathtub.M_Bathtub","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_InnerFrame.M_InnerFrame","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_Fronts.M_Fronts","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_WoodenBackground.M_WoodenBackground","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Meshes/M_Metal_s.M_Metal_s","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Meshes/M_Plaster_antrasit.M_Plaster_antrasit","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Meshes/M_wood_tile.M_wood_tile","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Meshes/M_Marble.M_Marble","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Coffee_Table.M_Coffee_Table","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Furg1.M_Furg1","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Rugs/CowRugGreen/M_GreenCowRug.M_GreenCowRug","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Rug1.M_Rug1","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_TV.M_TV","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/T_Table_Lamp.T_Table_Lamp","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Shower_head1.M_Shower_head1","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Floors/Tiled/M_FloorTiledPos.M_FloorTiledPos","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Glass.M_Glass","49","0","16","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Floors/P_Yellow_wood/M_YellowWoodFloor.M_YellowWoodFloor","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Mid_bar_table1.M_Mid_bar_table1","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/BarTable/M_Mid_bar_table1.M_Mid_bar_table1","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Mid_bar_table_stand.M_Mid_bar_table_stand","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/BarTable/M_Mid_bar_table_stand.M_Mid_bar_table_stand","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Rugs/RugLightBlue/M_RugLightBlue.M_RugLightBlue","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine2.M_magazine2","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Walls/KitchenWall/M_PanelGreenWall.M_PanelGreenWall","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge_cabinet.M_fridge_cabinet","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Mirror.M_Mirror","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower_glass.M_shower_glass","49","0","12","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower.M_shower","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Mirror_frame1.M_Mirror_frame1","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower_cabinet.M_shower_cabinet","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos14.M_KitchenPos14","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/MM_Tables_and_Chairs.MM_Tables_and_Chairs","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/P_Classic_chair/M_P_classicChair.M_P_classicChair","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Bed_2.M_Modern_Bed_2","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Bed_3.M_Modern_Bed_3","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_bar_stool1.M_bar_stool1","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Floors/WhiteTileFloor/M_WhiteTileFloor.M_WhiteTileFloor","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge_in.M_fridge_in","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Meshes/TexturesMatrials/wood_stairs_rail.wood_stairs_rail","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Meshes/TexturesMatrials/wood_stairs_Base.wood_stairs_Base","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge1.M_fridge1","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos6.M_KitchenPos6","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine1.M_magazine1","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/LPGenericPropsSet04/Materials/Generic/M_GenericGlass.M_GenericGlass","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_boiler1.M_boiler1","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Walls/Washroom/M_GreenWhiteLine.M_GreenWhiteLine","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/M_LightBlue.M_LightBlue","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/LPGenericPropsSet04/Materials/Generic/M_Generic.M_Generic","49","0","95","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Mirror.M_Mirror","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Mirror1.M_Mirror1","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_wc_set.M_wc_set","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/M_Pink.M_Pink","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/BathroomTileWhite/Wall_Thick__1__Material_001_BaseColor_Mat.Wall_Thick__1__Material_001_BaseColor_Mat","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Metall.M_Metall","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bed_drawer_metall.M_Bed_drawer_metall","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bed_drawer_plastic.M_Bed_drawer_plastic","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/M_Green.M_Green","49","0","5","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Old_Chair.M_Old_Chair","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Walls/WallKalkGreen/M_BasementWallPos.M_BasementWallPos","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Basement/M_White.M_White","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine3.M_magazine3","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Floors/P_White_Wood/M_WhiteWoodFloor.M_WhiteWoodFloor","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Floors/BasementFloor/M_BasementFloorPos.M_BasementFloorPos","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Walls/BedroomAccentWallReverse/M_GreenStripes.M_GreenStripes","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/M_White.M_White","49","0","11","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Rugs/BambooWhite/M_BambooWhite.M_BambooWhite","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/M_LightBlueMatted.M_LightBlueMatted","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine4.M_magazine4","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/M_Yellow.M_Yellow","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Ceilings/P_White_ceiling/M_WhiteCeiling.M_WhiteCeiling","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos7.M_KitchenPos7","49","0","8","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","0","8","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","14","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","24","3","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","11","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos10.M_KitchenPos10","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bed_Lamp_Glowing_Part.M_Bed_Lamp_Glowing_Part","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Toilet.M_Toilet","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/P_washer/M_P_Washer.M_P_Washer","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos8.M_KitchenPos8","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Table_top.M_Modern_Table_top","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Table_bottom.M_Modern_Table_bottom","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Chrome.M_Chrome","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Elegant_chair.M_Elegant_chair","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Leather_armchair.M_Classic_Leather_armchair","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Leather_armchair2.M_Classic_Leather_armchair2","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Basement/M_BasementWallPos.M_BasementWallPos","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp1.M_stand_lamp1","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp_hat.M_stand_lamp_hat","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos3.M_KitchenPos3","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp_ems.M_stand_lamp_ems","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos9.M_KitchenPos9","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Walls/OfficeWall/M_BasementWallPos.M_BasementWallPos","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Maps/Floor1_Mat.Floor1_Mat","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/M_White1.M_White1","49","0","11","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/M_YellowMatted.M_YellowMatted","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Walls/GreenStripes/M_GreenStripes.M_GreenStripes","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Rug3.M_Rug3","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/Rugs/WhiteAndYellow/M_RugWhiteAndYellow.M_RugWhiteAndYellow","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine_holder1.M_magazine_holder1","49","0","8","1","0.000000","0","0"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bed_Lamp_3.M_Bed_Lamp_3","49","0","8","1","0.000000","0","0"
"/Game/FirstPerson/Material/M_Postive/BathroomTileWhite/M_BathroomTileWhite.M_BathroomTileWhite","49","0","8","1","0.000000","0","0"
